"","Subject","Gender","Age","Handedness","First_Language","Matching","Identity","Phase","Shape","Label","WeShape","SelfShape","TheyShape","AloneShape","ShapeLoc","Response","RT_sec","ACC","RT_ms","ScreenResolution","RefreshRate","Luminance","TextColor","BackgroundColor","VisualAngle","Contrast"
"124",1,"Female",24,"r","h","Match","You","EXPERIMENT","You","You","Triangle","Circle","Diamond","Star","Bottom","m",0.7,1,700,"1920️*1080","60Hz",NA,"white、red、yellow","black","57cm",NA
"125",1,"Female",24,"r","h","Match","You","EXPERIMENT","You","You","Triangle","Circle","Diamond","Star","Top","m",0.95,1,950,"1920️*1080","60Hz",NA,"white、red、yellow","black","57cm",NA
"126",1,"Female",24,"r","h","Match","You","EXPERIMENT","You","You","Triangle","Circle","Diamond","Star","Bottom","m",0.817,1,817,"1920️*1080","60Hz",NA,"white、red、yellow","black","57cm",NA
"127",1,"Female",24,"r","h","Match","You","EXPERIMENT","You","You","Triangle","Circle","Diamond","Star","Top","m",0.684,1,684,"1920️*1080","60Hz",NA,"white、red、yellow","black","57cm",NA
"128",1,"Female",24,"r","h","Match","You","EXPERIMENT","You","You","Triangle","Circle","Diamond","Star","Top","m",0.75,1,750,"1920️*1080","60Hz",NA,"white、red、yellow","black","57cm",NA
"129",1,"Female",24,"r","h","Match","You","EXPERIMENT","You","You","Triangle","Circle","Diamond","Star","Bottom","m",0.95,1,950,"1920️*1080","60Hz",NA,"white、red、yellow","black","57cm",NA
"130",1,"Female",24,"r","h","Match","You","EXPERIMENT","You","You","Triangle","Circle","Diamond","Star","Bottom","n",1.117,0,1117,"1920️*1080","60Hz",NA,"white、red、yellow","black","57cm",NA
"131",1,"Female",24,"r","h","Match","You","EXPERIMENT","You","You","Triangle","Circle","Diamond","Star","Top","m",0.783,1,783,"1920️*1080","60Hz",NA,"white、red、yellow","black","57cm",NA
"132",1,"Female",24,"r","h","Match","You","EXPERIMENT","You","You","Triangle","Circle","Diamond","Star","Bottom","m",0.75,1,750,"1920️*1080","60Hz",NA,"white、red、yellow","black","57cm",NA
"133",1,"Female",24,"r","h","Match","You","EXPERIMENT","You","You","Triangle","Circle","Diamond","Star","Top","m",0.717,1,717,"1920️*1080","60Hz",NA,"white、red、yellow","black","57cm",NA
"134",1,"Female",24,"r","h","Match","You","EXPERIMENT","You","You","Triangle","Circle","Diamond","Star","Top","m",0.884,1,884,"1920️*1080","60Hz",NA,"white、red、yellow","black","57cm",NA
"135",1,"Female",24,"r","h","Match","You","EXPERIMENT","You","You","Triangle","Circle","Diamond","Star","Bottom","m",0.75,1,750,"1920️*1080","60Hz",NA,"white、red、yellow","black","57cm",NA
"136",1,"Female",24,"r","h","Match","You","EXPERIMENT","You","You","Triangle","Circle","Diamond","Star","Bottom","m",0.734,1,734,"1920️*1080","60Hz",NA,"white、red、yellow","black","57cm",NA
"137",1,"Female",24,"r","h","Match","You","EXPERIMENT","You","You","Triangle","Circle","Diamond","Star","Bottom","m",0.6,1,600,"1920️*1080","60Hz",NA,"white、red、yellow","black","57cm",NA
"138",1,"Female",24,"r","h","Match","You","EXPERIMENT","You","You","Triangle","Circle","Diamond","Star","Bottom","m",1.017,1,1017,"1920️*1080","60Hz",NA,"white、red、yellow","black","57cm",NA
"139",1,"Female",24,"r","h","Match","You","EXPERIMENT","You","You","Triangle","Circle","Diamond","Star","Top","m",0.784,1,784,"1920️*1080","60Hz",NA,"white、red、yellow","black","57cm",NA
"140",1,"Female",24,"r","h","Match","You","EXPERIMENT","You","You","Triangle","Circle","Diamond","Star","Top","m",0.667,1,667,"1920️*1080","60Hz",NA,"white、red、yellow","black","57cm",NA
"141",1,"Female",24,"r","h","Match","You","EXPERIMENT","You","You","Triangle","Circle","Diamond","Star","Bottom","m",0.7,1,700,"1920️*1080","60Hz",NA,"white、red、yellow","black","57cm",NA
"142",1,"Female",24,"r","h","Match","You","EXPERIMENT","You","You","Triangle","Circle","Diamond","Star","Bottom","m",0.9,1,900,"1920️*1080","60Hz",NA,"white、red、yellow","black","57cm",NA
"143",1,"Female",24,"r","h","Match","You","EXPERIMENT","You","You","Triangle","Circle","Diamond","Star","Top","m",0.85,1,850,"1920️*1080","60Hz",NA,"white、red、yellow","black","57cm",NA
"144",1,"Female",24,"r","h","Match","You","EXPERIMENT","You","You","Triangle","Circle","Diamond","Star","Top","m",0.867,1,867,"1920️*1080","60Hz",NA,"white、red、yellow","black","57cm",NA
"145",1,"Female",24,"r","h","Match","You","EXPERIMENT","You","You","Triangle","Circle","Diamond","Star","Top","m",0.9,1,900,"1920️*1080","60Hz",NA,"white、red、yellow","black","57cm",NA
"146",1,"Female",24,"r","h","Match","You","EXPERIMENT","You","You","Triangle","Circle","Diamond","Star","Top","m",0.834,1,834,"1920️*1080","60Hz",NA,"white、red、yellow","black","57cm",NA
"147",1,"Female",24,"r","h","Match","You","EXPERIMENT","You","You","Triangle","Circle","Diamond","Star","Bottom","m",0.8,1,800,"1920️*1080","60Hz",NA,"white、red、yellow","black","57cm",NA
"148",1,"Female",24,"r","h","Match","You","EXPERIMENT","You","You","Triangle","Circle","Diamond","Star","Bottom","n",0.834,0,834,"1920️*1080","60Hz",NA,"white、red、yellow","black","57cm",NA
"149",1,"Female",24,"r","h","Mismatch","Self","TRAINING","Self","You","Triangle","Circle","Diamond","Star","Top","n",0.584,1,584,"1920️*1080","60Hz",NA,"white、red、yellow","black","57cm",NA
"150",1,"Female",24,"r","h","Mismatch","Self","TRAINING","Self","We","Triangle","Circle","Diamond","Star","Bottom","n",0.717,1,717,"1920️*1080","60Hz",NA,"white、red、yellow","black","57cm",NA
"151",1,"Female",24,"r","h","Mismatch","Self","TRAINING","Self","They","Triangle","Circle","Diamond","Star","Top","n",1.033,1,1033,"1920️*1080","60Hz",NA,"white、red、yellow","black","57cm",NA
"152",1,"Female",24,"r","h","Mismatch","Self","EXPERIMENT","Self","They","Triangle","Circle","Diamond","Star","Top","n",0.7,1,700,"1920️*1080","60Hz",NA,"white、red、yellow","black","57cm",NA
"153",1,"Female",24,"r","h","Mismatch","Self","EXPERIMENT","Self","They","Triangle","Circle","Diamond","Star","Bottom","n",0.634,1,634,"1920️*1080","60Hz",NA,"white、red、yellow","black","57cm",NA
"154",1,"Female",24,"r","h","Mismatch","Self","EXPERIMENT","Self","We","Triangle","Circle","Diamond","Star","Bottom","n",0.95,1,950,"1920️*1080","60Hz",NA,"white、red、yellow","black","57cm",NA
"155",1,"Female",24,"r","h","Mismatch","Self","EXPERIMENT","Self","You","Triangle","Circle","Diamond","Star","Top","n",1.017,1,1017,"1920️*1080","60Hz",NA,"white、red、yellow","black","57cm",NA
"156",1,"Female",24,"r","h","Mismatch","Self","EXPERIMENT","Self","They","Triangle","Circle","Diamond","Star","Top","n",0.983,1,983,"1920️*1080","60Hz",NA,"white、red、yellow","black","57cm",NA
"157",1,"Female",24,"r","h","Mismatch","Self","EXPERIMENT","Self","You","Triangle","Circle","Diamond","Star","Bottom","n",0.783,1,783,"1920️*1080","60Hz",NA,"white、red、yellow","black","57cm",NA
"158",1,"Female",24,"r","h","Mismatch","Self","EXPERIMENT","Self","You","Triangle","Circle","Diamond","Star","Bottom","n",0.75,1,750,"1920️*1080","60Hz",NA,"white、red、yellow","black","57cm",NA
"159",1,"Female",24,"r","h","Mismatch","Self","EXPERIMENT","Self","We","Triangle","Circle","Diamond","Star","Top","n",1.067,1,1067,"1920️*1080","60Hz",NA,"white、red、yellow","black","57cm",NA
"160",1,"Female",24,"r","h","Mismatch","Self","EXPERIMENT","Self","They","Triangle","Circle","Diamond","Star","Bottom","n",0.617,1,617,"1920️*1080","60Hz",NA,"white、red、yellow","black","57cm",NA
"161",1,"Female",24,"r","h","Mismatch","Self","EXPERIMENT","Self","You","Triangle","Circle","Diamond","Star","Top","n",1.067,1,1067,"1920️*1080","60Hz",NA,"white、red、yellow","black","57cm",NA
"162",1,"Female",24,"r","h","Mismatch","Self","EXPERIMENT","Self","We","Triangle","Circle","Diamond","Star","Top","n",1,1,1000,"1920️*1080","60Hz",NA,"white、red、yellow","black","57cm",NA
"163",1,"Female",24,"r","h","Mismatch","Self","EXPERIMENT","Self","We","Triangle","Circle","Diamond","Star","Bottom","m",0.65,0,650,"1920️*1080","60Hz",NA,"white、red、yellow","black","57cm",NA
"164",1,"Female",24,"r","h","Mismatch","Self","EXPERIMENT","Self","They","Triangle","Circle","Diamond","Star","Bottom","n",0.767,1,767,"1920️*1080","60Hz",NA,"white、red、yellow","black","57cm",NA
"165",1,"Female",24,"r","h","Mismatch","Self","EXPERIMENT","Self","You","Triangle","Circle","Diamond","Star","Bottom","n",0.867,1,867,"1920️*1080","60Hz",NA,"white、red、yellow","black","57cm",NA
"166",1,"Female",24,"r","h","Mismatch","Self","EXPERIMENT","Self","We","Triangle","Circle","Diamond","Star","Bottom","n",1.1,1,1100,"1920️*1080","60Hz",NA,"white、red、yellow","black","57cm",NA
"167",1,"Female",24,"r","h","Mismatch","Self","EXPERIMENT","Self","They","Triangle","Circle","Diamond","Star","Top","n",0.867,1,867,"1920️*1080","60Hz",NA,"white、red、yellow","black","57cm",NA
"168",1,"Female",24,"r","h","Mismatch","Self","EXPERIMENT","Self","You","Triangle","Circle","Diamond","Star","Top","n",0.817,1,817,"1920️*1080","60Hz",NA,"white、red、yellow","black","57cm",NA
"169",1,"Female",24,"r","h","Mismatch","Self","EXPERIMENT","Self","You","Triangle","Circle","Diamond","Star","Bottom","n",1.017,1,1017,"1920️*1080","60Hz",NA,"white、red、yellow","black","57cm",NA
"170",1,"Female",24,"r","h","Mismatch","Self","EXPERIMENT","Self","We","Triangle","Circle","Diamond","Star","Top","n",0.783,1,783,"1920️*1080","60Hz",NA,"white、red、yellow","black","57cm",NA
"171",1,"Female",24,"r","h","Mismatch","Self","EXPERIMENT","Self","They","Triangle","Circle","Diamond","Star","Bottom","n",1,1,1000,"1920️*1080","60Hz",NA,"white、red、yellow","black","57cm",NA
"172",1,"Female",24,"r","h","Mismatch","Self","EXPERIMENT","Self","We","Triangle","Circle","Diamond","Star","Top","n",0.967,1,967,"1920️*1080","60Hz",NA,"white、red、yellow","black","57cm",NA
"173",1,"Female",24,"r","h","Mismatch","Self","EXPERIMENT","Self","They","Triangle","Circle","Diamond","Star","Top","n",0.867,1,867,"1920️*1080","60Hz",NA,"white、red、yellow","black","57cm",NA
"174",1,"Female",24,"r","h","Mismatch","Self","EXPERIMENT","Self","We","Triangle","Circle","Diamond","Star","Bottom","n",0.967,1,967,"1920️*1080","60Hz",NA,"white、red、yellow","black","57cm",NA
"175",1,"Female",24,"r","h","Mismatch","Self","EXPERIMENT","Self","You","Triangle","Circle","Diamond","Star","Top","n",0.85,1,850,"1920️*1080","60Hz",NA,"white、red、yellow","black","57cm",NA
"176",1,"Female",24,"r","h","Mismatch","Self","EXPERIMENT","Self","You","Triangle","Circle","Diamond","Star","Bottom","n",0.85,1,850,"1920️*1080","60Hz",NA,"white、red、yellow","black","57cm",NA
"177",1,"Female",24,"r","h","Mismatch","Self","EXPERIMENT","Self","They","Triangle","Circle","Diamond","Star","Top","n",0.817,1,817,"1920️*1080","60Hz",NA,"white、red、yellow","black","57cm",NA
"178",1,"Female",24,"r","h","Mismatch","Self","EXPERIMENT","Self","We","Triangle","Circle","Diamond","Star","Bottom","m",0.817,0,817,"1920️*1080","60Hz",NA,"white、red、yellow","black","57cm",NA
"179",1,"Female",24,"r","h","Mismatch","Self","EXPERIMENT","Self","You","Triangle","Circle","Diamond","Star","Bottom","n",0.75,1,750,"1920️*1080","60Hz",NA,"white、red、yellow","black","57cm",NA
"180",1,"Female",24,"r","h","Mismatch","Self","EXPERIMENT","Self","We","Triangle","Circle","Diamond","Star","Top","n",0.9,1,900,"1920️*1080","60Hz",NA,"white、red、yellow","black","57cm",NA
"181",1,"Female",24,"r","h","Mismatch","Self","EXPERIMENT","Self","They","Triangle","Circle","Diamond","Star","Bottom","n",0.767,1,767,"1920️*1080","60Hz",NA,"white、red、yellow","black","57cm",NA
"182",1,"Female",24,"r","h","Mismatch","Self","EXPERIMENT","Self","They","Triangle","Circle","Diamond","Star","Top","n",0.834,1,834,"1920️*1080","60Hz",NA,"white、red、yellow","black","57cm",NA
"183",1,"Female",24,"r","h","Mismatch","Self","EXPERIMENT","Self","You","Triangle","Circle","Diamond","Star","Top","n",0.867,1,867,"1920️*1080","60Hz",NA,"white、red、yellow","black","57cm",NA
"184",1,"Female",24,"r","h","Mismatch","Self","EXPERIMENT","Self","You","Triangle","Circle","Diamond","Star","Top","n",0.933,1,933,"1920️*1080","60Hz",NA,"white、red、yellow","black","57cm",NA
"185",1,"Female",24,"r","h","Mismatch","Self","EXPERIMENT","Self","They","Triangle","Circle","Diamond","Star","Bottom","n",0.884,1,884,"1920️*1080","60Hz",NA,"white、red、yellow","black","57cm",NA
"186",1,"Female",24,"r","h","Mismatch","Self","EXPERIMENT","Self","We","Triangle","Circle","Diamond","Star","Top","n",0.7,1,700,"1920️*1080","60Hz",NA,"white、red、yellow","black","57cm",NA
"187",1,"Female",24,"r","h","Mismatch","Self","EXPERIMENT","Self","We","Triangle","Circle","Diamond","Star","Bottom","n",0.85,1,850,"1920️*1080","60Hz",NA,"white、red、yellow","black","57cm",NA
"188",1,"Female",24,"r","h","Mismatch","They","TRAINING","They","We","Triangle","Circle","Diamond","Star","Bottom","n",0.817,1,817,"1920️*1080","60Hz",NA,"white、red、yellow","black","57cm",NA
"189",1,"Female",24,"r","h","Mismatch","They","TRAINING","They","Self","Triangle","Circle","Diamond","Star","Top","n",0.683,1,683,"1920️*1080","60Hz",NA,"white、red、yellow","black","57cm",NA
"190",1,"Female",24,"r","h","Mismatch","They","TRAINING","They","You","Triangle","Circle","Diamond","Star","Bottom","n",1.167,1,1167,"1920️*1080","60Hz",NA,"white、red、yellow","black","57cm",NA
"191",1,"Female",24,"r","h","Mismatch","They","EXPERIMENT","They","You","Triangle","Circle","Diamond","Star","Top","n",0.85,1,850,"1920️*1080","60Hz",NA,"white、red、yellow","black","57cm",NA
"192",1,"Female",24,"r","h","Mismatch","They","EXPERIMENT","They","Self","Triangle","Circle","Diamond","Star","Bottom","n",0.517,1,517,"1920️*1080","60Hz",NA,"white、red、yellow","black","57cm",NA
"193",1,"Female",24,"r","h","Mismatch","They","EXPERIMENT","They","We","Triangle","Circle","Diamond","Star","Bottom","n",0.783,1,783,"1920️*1080","60Hz",NA,"white、red、yellow","black","57cm",NA
"194",1,"Female",24,"r","h","Mismatch","They","EXPERIMENT","They","We","Triangle","Circle","Diamond","Star","Bottom","n",0.717,1,717,"1920️*1080","60Hz",NA,"white、red、yellow","black","57cm",NA
"195",1,"Female",24,"r","h","Mismatch","They","EXPERIMENT","They","Self","Triangle","Circle","Diamond","Star","Bottom","n",0.884,1,884,"1920️*1080","60Hz",NA,"white、red、yellow","black","57cm",NA
"196",1,"Female",24,"r","h","Mismatch","They","EXPERIMENT","They","Self","Triangle","Circle","Diamond","Star","Top","n",1.083,1,1083,"1920️*1080","60Hz",NA,"white、red、yellow","black","57cm",NA
"197",1,"Female",24,"r","h","Mismatch","They","EXPERIMENT","They","We","Triangle","Circle","Diamond","Star","Top","n",0.7,1,700,"1920️*1080","60Hz",NA,"white、red、yellow","black","57cm",NA
"198",1,"Female",24,"r","h","Mismatch","They","EXPERIMENT","They","You","Triangle","Circle","Diamond","Star","Top","n",1,1,1000,"1920️*1080","60Hz",NA,"white、red、yellow","black","57cm",NA
"199",1,"Female",24,"r","h","Mismatch","They","EXPERIMENT","They","You","Triangle","Circle","Diamond","Star","Bottom","n",0.867,1,867,"1920️*1080","60Hz",NA,"white、red、yellow","black","57cm",NA
"200",1,"Female",24,"r","h","Mismatch","They","EXPERIMENT","They","You","Triangle","Circle","Diamond","Star","Bottom","n",0.834,1,834,"1920️*1080","60Hz",NA,"white、red、yellow","black","57cm",NA
"201",1,"Female",24,"r","h","Mismatch","They","EXPERIMENT","They","Self","Triangle","Circle","Diamond","Star","Top","n",0.734,1,734,"1920️*1080","60Hz",NA,"white、red、yellow","black","57cm",NA
"202",1,"Female",24,"r","h","Mismatch","They","EXPERIMENT","They","We","Triangle","Circle","Diamond","Star","Top","n",0.883,1,883,"1920️*1080","60Hz",NA,"white、red、yellow","black","57cm",NA
"203",1,"Female",24,"r","h","Mismatch","They","EXPERIMENT","They","You","Triangle","Circle","Diamond","Star","Top","n",0.734,1,734,"1920️*1080","60Hz",NA,"white、red、yellow","black","57cm",NA
"204",1,"Female",24,"r","h","Mismatch","They","EXPERIMENT","They","We","Triangle","Circle","Diamond","Star","Bottom","n",0.684,1,684,"1920️*1080","60Hz",NA,"white、red、yellow","black","57cm",NA
"205",1,"Female",24,"r","h","Mismatch","They","EXPERIMENT","They","You","Triangle","Circle","Diamond","Star","Top","n",0.817,1,817,"1920️*1080","60Hz",NA,"white、red、yellow","black","57cm",NA
"206",1,"Female",24,"r","h","Mismatch","They","EXPERIMENT","They","Self","Triangle","Circle","Diamond","Star","Bottom","n",0.967,1,967,"1920️*1080","60Hz",NA,"white、red、yellow","black","57cm",NA
"207",1,"Female",24,"r","h","Mismatch","They","EXPERIMENT","They","Self","Triangle","Circle","Diamond","Star","Top","n",0.717,1,717,"1920️*1080","60Hz",NA,"white、red、yellow","black","57cm",NA
"208",1,"Female",24,"r","h","Mismatch","They","EXPERIMENT","They","We","Triangle","Circle","Diamond","Star","Bottom","n",0.983,1,983,"1920️*1080","60Hz",NA,"white、red、yellow","black","57cm",NA
"209",1,"Female",24,"r","h","Mismatch","They","EXPERIMENT","They","You","Triangle","Circle","Diamond","Star","Bottom","n",1.267,1,1267,"1920️*1080","60Hz",NA,"white、red、yellow","black","57cm",NA
"210",1,"Female",24,"r","h","Mismatch","They","EXPERIMENT","They","We","Triangle","Circle","Diamond","Star","Top","n",0.75,1,750,"1920️*1080","60Hz",NA,"white、red、yellow","black","57cm",NA
"211",1,"Female",24,"r","h","Mismatch","They","EXPERIMENT","They","We","Triangle","Circle","Diamond","Star","Top","m",0.734,0,734,"1920️*1080","60Hz",NA,"white、red、yellow","black","57cm",NA
"212",1,"Female",24,"r","h","Mismatch","They","EXPERIMENT","They","You","Triangle","Circle","Diamond","Star","Bottom","n",0.767,1,767,"1920️*1080","60Hz",NA,"white、red、yellow","black","57cm",NA
"213",1,"Female",24,"r","h","Mismatch","They","EXPERIMENT","They","Self","Triangle","Circle","Diamond","Star","Bottom","n",0.684,1,684,"1920️*1080","60Hz",NA,"white、red、yellow","black","57cm",NA
"214",1,"Female",24,"r","h","Mismatch","They","EXPERIMENT","They","Self","Triangle","Circle","Diamond","Star","Top","n",0.734,1,734,"1920️*1080","60Hz",NA,"white、red、yellow","black","57cm",NA
"215",1,"Female",24,"r","h","Mismatch","They","EXPERIMENT","They","You","Triangle","Circle","Diamond","Star","Bottom","n",0.717,1,717,"1920️*1080","60Hz",NA,"white、red、yellow","black","57cm",NA
"216",1,"Female",24,"r","h","Mismatch","They","EXPERIMENT","They","Self","Triangle","Circle","Diamond","Star","Bottom","n",0.734,1,734,"1920️*1080","60Hz",NA,"white、red、yellow","black","57cm",NA
"217",1,"Female",24,"r","h","Mismatch","They","EXPERIMENT","They","Self","Triangle","Circle","Diamond","Star","Top","n",0.634,1,634,"1920️*1080","60Hz",NA,"white、red、yellow","black","57cm",NA
"218",1,"Female",24,"r","h","Mismatch","They","EXPERIMENT","They","We","Triangle","Circle","Diamond","Star","Top","n",0.967,1,967,"1920️*1080","60Hz",NA,"white、red、yellow","black","57cm",NA
"219",1,"Female",24,"r","h","Mismatch","They","EXPERIMENT","They","You","Triangle","Circle","Diamond","Star","Top","n",0.933,1,933,"1920️*1080","60Hz",NA,"white、red、yellow","black","57cm",NA
"220",1,"Female",24,"r","h","Mismatch","They","EXPERIMENT","They","We","Triangle","Circle","Diamond","Star","Bottom","n",0.7,1,700,"1920️*1080","60Hz",NA,"white、red、yellow","black","57cm",NA
"221",1,"Female",24,"r","h","Mismatch","They","EXPERIMENT","They","Self","Triangle","Circle","Diamond","Star","Top","n",0.667,1,667,"1920️*1080","60Hz",NA,"white、red、yellow","black","57cm",NA
"222",1,"Female",24,"r","h","Mismatch","They","EXPERIMENT","They","We","Triangle","Circle","Diamond","Star","Bottom","n",0.65,1,650,"1920️*1080","60Hz",NA,"white、red、yellow","black","57cm",NA
"223",1,"Female",24,"r","h","Mismatch","They","EXPERIMENT","They","Self","Triangle","Circle","Diamond","Star","Bottom","n",0.633,1,633,"1920️*1080","60Hz",NA,"white、red、yellow","black","57cm",NA
"224",1,"Female",24,"r","h","Mismatch","They","EXPERIMENT","They","You","Triangle","Circle","Diamond","Star","Bottom","n",0.992,1,992,"1920️*1080","60Hz",NA,"white、red、yellow","black","57cm",NA
"225",1,"Female",24,"r","h","Mismatch","They","EXPERIMENT","They","We","Triangle","Circle","Diamond","Star","Top","n",0.867,1,867,"1920️*1080","60Hz",NA,"white、red、yellow","black","57cm",NA
"226",1,"Female",24,"r","h","Mismatch","They","EXPERIMENT","They","You","Triangle","Circle","Diamond","Star","Top","n",0.934,1,934,"1920️*1080","60Hz",NA,"white、red、yellow","black","57cm",NA
"227",1,"Female",24,"r","h","Mismatch","We","TRAINING","We","They","Triangle","Circle","Diamond","Star","Bottom","n",0.667,1,667,"1920️*1080","60Hz",NA,"white、red、yellow","black","57cm",NA
"228",1,"Female",24,"r","h","Mismatch","We","TRAINING","We","You","Triangle","Circle","Diamond","Star","Top","n",0.734,1,734,"1920️*1080","60Hz",NA,"white、red、yellow","black","57cm",NA
"229",1,"Female",24,"r","h","Mismatch","We","TRAINING","We","Self","Triangle","Circle","Diamond","Star","Top","n",0.783,1,783,"1920️*1080","60Hz",NA,"white、red、yellow","black","57cm",NA
"230",1,"Female",24,"r","h","Mismatch","We","EXPERIMENT","We","They","Triangle","Circle","Diamond","Star","Top","n",1.217,1,1217,"1920️*1080","60Hz",NA,"white、red、yellow","black","57cm",NA
